% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Feed__std,% Silica Feed__std,Starch Flow__std,Amina Flow__std,Ore Pulp Flow__std,Ore Pulp pH__std,Ore Pulp Density__std,Flotation Column 01 Air Flow__std,Flotation Column 02 Air Flow__std,Flotation Column 03 Air Flow__std,Flotation Column 04 Air Flow__std,Flotation Column 05 Air Flow__std,Flotation Column 06 Air Flow__std,Flotation Column 07 Air Flow__std,Flotation Column 01 Level__std,Flotation Column 02 Level__std,Flotation Column 03 Level__std,Flotation Column 04 Level__std,Flotation Column 05 Level__std,Flotation Column 06 Level__std,Flotation Column 07 Level__std,rows_per_timestamp,hour,dayofweek,day,month,elapsed_hours,high_silica_risk
59.379999999999995,8.1,3999.357666666667,569.7963055555556,399.38523888888886,9.627974944444444,1.7101590555555555,301.0289166666667,300.0165388888889,299.8807888888889,299.9095888888889,300.11899999999997,298.26705000000004,299.8336111111111,400.21655555555554,400.1699833333333,400.03416111111113,356.0984722222222,354.3871,352.3795,356.08273333333335,0.0,0.0,342.648496937378,9.207924002423988,4.0071890831963195,0.06468015322851187,0.012756741733827702,2.481306441003855,2.707935891584601,1.3716765410292215,1.232384296074048,1.3791306238996333,5.221825863383466,1.38594583583796,12.54504129669578,15.509872780291689,6.842578795197585,26.134599717069516,23.597822924089087,22.220900520180933,34.738556233768065,180,18,4,14,7,3041.0,0
57.459999999999994,10.8,1470.1775413166667,330.7091055555556,379.30717061282945,10.059559111111112,1.5416871054383332,299.84934444444445,249.79681666666667,299.94168333333334,300.4911188068178,299.07578147727276,349.0459527777778,349.61479722222225,398.92307777777773,549.3051444444445,400.1298,350.34537777777774,348.2905666666667,349.7791722222222,348.6327888888889,0.0,0.0,911.8119259104232,64.38482320080838,1.7754379899961377,0.03388007873021332,0.02707143640582351,0.6203466174667718,3.3146907220818598,1.6832947635020274,0.018605481376230335,0.010663757335604002,12.328747795937167,9.529253958745683,14.03247985783758,10.065682628020054,11.932384415903169,15.950044600479456,16.692144770353654,18.13204283331661,17.96544471663708,180,21,0,31,7,3452.0,0
53.14,18.04,1917.151,535.5358944444445,399.8535611111111,9.779104333333333,1.741018,300.0203,300.72577777777775,299.9646166666667,299.95195555555557,299.8759222222222,299.5720111111111,299.7863777777778,451.7534111111111,449.3583777777778,381.1062944444445,346.86396666666667,348.94410555555555,351.0814555555555,349.3248277777778,0.0,0.0,102.00570826674358,22.73344292825427,4.0858171223607895,0.04141746032908071,0.0027693074545413103,0.41471015179278725,3.6086252869657276,1.2556869535349058,0.6998655491689707,2.094677507545554,4.4024403876194995,2.1123260537341384,10.672203683603543,8.527736484329997,15.57339152197224,25.451524478440707,10.384174412429092,24.94700824176501,19.60115269309734,180,1,3,4,5,1320.0,0
56.41,14.530000000000001,3946.6066894444443,473.54974444444446,399.90925555555555,9.590101444444445,1.6451567777777778,249.96317222222223,249.16241666666667,250.06963333333334,299.8912055555556,300.12797222222224,299.7220277777778,298.8769888888889,449.87821111111106,448.78431111111115,450.5264166666667,350.9204166666667,348.9406055555556,348.7296611111111,349.82886666666667,0.0,0.0,637.817215210213,5.799069737775205,3.9563494230052094,0.04007824145236133,0.006533069098020409,0.32600802359852654,3.613682367636465,1.1943410870526954,0.7285559667148449,1.6962240333902308,4.488966855191322,7.823110895139754,8.675341948424778,9.824172849710427,7.184135347242562,8.908111616121436,9.438235815905204,20.120953488055374,13.711095208868857,180,20,4,5,5,1363.0,0
59.22,8.43,2291.746166666667,530.8113488562095,384.47905138888893,8.815354805555556,1.6955117760416667,299.85336666666666,299.74718333333334,299.91325,299.94890000000004,299.9262111111111,299.6713833333333,299.10993888888885,599.6465055555556,496.98487222222224,498.79159999999996,389.4228694444445,498.1214444444444,500.51963333333333,493.44831666666664,0.0,0.0,254.42165987299092,49.35366915695751,6.458477812029621,0.03836812485663302,0.031698453432586725,1.053960356096134,3.591169506929462,1.6392357462989993,1.3657056503263538,1.6633386171889715,6.807507124307691,9.782830611821852,39.896151158768454,31.976793506477385,26.36979705239395,183.58342646959537,27.27890069311246,34.89169762181574,34.89772698626739,180,5,0,28,8,4108.0,0
53.68,19.08,3644.6155555555556,599.9281277777777,401.53008611111113,9.856548833333333,1.7298572777777776,299.9256722222222,300.2014888888889,299.8543055555556,299.94083333333333,299.9278611111111,299.65232777777777,299.7769222222222,500.35790000000003,499.6169888888889,500.05192777777773,353.20228333333336,347.7125277777778,368.28403888888886,350.3941888888889,0.0,0.0,388.81682255590425,27.75095220348913,10.97183699034122,0.060652203232626996,0.01601874554079095,0.728483934319567,14.840740698510709,1.5791861831589888,0.7910795752921774,1.2715556821988203,6.423189576172468,6.781873831074806,14.187951104957575,51.77210594368672,69.06648963491072,70.93538849092612,26.31830898895516,129.72832774586516,66.38960730731787,180,19,0,21,8,3954.0,0
53.01,20.32,2126.382455555556,510.32373333333334,400.29563888888885,9.433396222222223,1.7247838333333334,300.05859444444445,299.96425,299.9606166666667,299.95875555555557,299.8100166666667,300.4263555555556,300.59065000000004,500.10398333333336,500.41687777777776,499.55861111111113,398.1464833333333,397.43759444444447,395.2832833333333,395.8587388888889,0.0,0.0,286.0427461249013,8.776489255454683,3.053943639449173,0.1157108465344905,0.011631786682048124,0.6195549092087304,7.388220581796256,1.6453791973449499,1.0213411641465715,1.687633048170672,4.966698323861333,6.290317505212992,9.902784785366082,17.18588254050902,9.407590830688488,53.354883170716754,43.38155986946233,34.0153844150416,79.0955171109494,180,1,4,28,4,1176.0,0
55.790000000000006,15.52,2794.4101111111113,466.5165,399.83809444444444,9.591587833333334,1.6617727222222223,299.8892222222222,300.14315,299.9316166666667,300.04690555555555,299.9392555555556,299.9907,299.64630555555556,399.73181666666665,395.8052888888889,399.19129999999996,399.8198,398.12879999999996,399.5411333333333,398.95180555555555,0.0,0.0,406.0039471638846,32.88981478882676,2.6590241783557125,0.04620427142682353,0.04569173010793308,1.537152348972156,3.9204664831213507,1.2653409846756758,1.1809340573236584,1.881813725349453,5.083631889921045,6.21546671502027,11.942782331635843,34.13330086604719,13.449792643796076,20.998752685020754,12.743344645561294,13.402946668964674,19.366682701226065,180,15,0,3,7,2774.0,0
58.81000000000001,7.44,3337.8391111111114,479.4115222222222,381.11442685185165,8.775967889623889,1.7229360555555555,299.9333555555556,299.57767222222225,299.9743222222222,299.9307888888889,299.9995,299.8206888888889,299.5862888888889,400.1458333333333,425.92313055555553,400.44648333333333,349.6600222222222,348.67457777777776,353.4078666666667,349.27198333333337,0.0,0.0,246.422672307131,44.70874712780938,3.9182351808117457,0.027367207935655495,0.030915472869983095,0.632060252245879,3.6172560147016224,1.6622942935578695,1.013668502622965,1.1806431604097012,6.976618152633431,13.38391667325164,9.561877239271,50.2850506403469,31.580496367655464,48.98652135275529,19.911958821816814,53.78747390800616,48.871746557753376,180,0,5,26,8,4055.0,0
52.61,20.24,3771.0055555555555,505.5613222222222,399.6427666666667,9.993150555555555,1.6885307222222221,250.03971666666666,249.93500555555556,250.04292222222224,299.82158888888887,299.9867611111111,300.70595,300.0037277777778,431.6818666666667,448.50050555555555,449.6799555555556,353.9098388888889,348.78040555555555,352.3173277777778,351.1731388888889,0.0,0.0,186.83534477722537,26.99712094149129,4.093658684274144,0.05071380217260611,0.03613607920118036,0.3601012708638754,2.9401345991434145,1.4977300322508635,1.0376480552399256,0.648214765198214,3.7839695842021013,2.979252034824531,95.43305261217687,12.488193601023161,12.084218670932488,28.939859568914418,26.21665651317821,34.691871696860794,40.454230902117274,180,17,1,9,5,1456.0,1
58.81000000000001,7.44,2717.5838555555556,427.06045555555556,380.68953425925946,8.755319039145556,1.6509726111111112,299.82154444444444,299.9314611111111,299.9286611111111,299.9043277777778,299.97422222222224,299.8512944444444,300.0469722222222,400.46705000000003,414.6991138888889,403.56905,348.9418444444444,347.48081666666667,353.3972166666667,349.8386,0.0,0.0,299.65409892505863,53.47420486389482,2.5637208434123457,0.00025148249938838083,0.02624543270620188,0.6430322121032979,3.4447509269158587,1.8284006616709512,1.1470067047900425,1.0875162186955463,7.310668890735588,10.680776315353304,9.0216178810646,49.64813789195639,49.778977525465834,43.36520443071584,22.362596193342828,48.516386825973555,62.67268118040931,180,23,4,25,8,4054.0,0
52.78,20.01,3575.542722222222,521.9553888888889,400.3503333333333,10.060045944444445,1.738259611111111,251.22599444444444,250.23440555555555,250.07726666666667,300.0117777777778,300.1403388888889,300.00925,299.7350666666667,451.3050611111112,448.3194833333333,449.6602444444444,348.5021222222222,365.19050386313444,346.1303111111111,349.71191111111114,0.0,0.0,170.8511121995159,4.089373501852617,4.408125759448192,0.07678132485396832,0.002288923658716572,2.627695897121083,3.0634250307226396,1.6955155479479795,1.0508389752247294,2.1727043163452824,0.6717421369924038,4.014036056417799,14.611069871909482,12.639457667019931,23.51115835527704,54.94617123625027,80.98614133838137,24.942107243528053,61.34515563372081,180,5,6,7,5,1396.0,0
53.26,19.58,3126.3651762345676,473.51484444444446,399.8899666666667,9.288056888888889,1.6423392777777777,250.02937777777777,250.25867777777776,250.34652222222223,299.9603833333333,300.0349166666667,300.4135,299.79515,452.40054444444445,452.0002777777778,449.5149333333333,349.77427222222224,348.0817166666667,347.9404722222222,351.66507222222225,0.0,0.0,694.7685480074442,5.275558342038033,3.6536377973801004,0.2584263265877821,0.004604458953685327,0.4772388076279755,2.9493738387354798,1.388609530171795,0.9548273158302294,2.194323823653967,5.100274052005011,5.407513343564989,18.003420966065246,15.241304403588277,8.734216180949241,26.086536718909336,20.058317742488054,28.61278111311457,29.250644707620555,180,14,4,5,5,1357.0,1
64.03,6.26,4776.3597,516.7477222222223,400.7975611111111,10.047317833333333,1.710331111111111,249.9909722222222,250.4876222222222,250.10342222222224,299.8926777777778,299.8311444444444,299.8742833333333,299.861,449.5977777777778,451.15900555555555,447.2569611111111,349.1457722222222,349.5911111111111,349.25981666666667,349.22251111111115,0.0,0.0,695.6626051136338,14.563344499139562,4.504670201473482,0.046313184579137745,0.01479504965591467,0.39465159642618614,2.544713682116431,1.1534395806338724,1.094911557339249,1.3323338175389872,0.2789747355148085,2.2312193925694133,8.965552283016708,10.855309546483198,25.485862393440314,20.551030098224224,11.405526533166524,10.418807062484543,17.259782282806377,180,7,5,13,5,1542.0,0
61.32,6.08,3307.080297222222,496.7228055555555,400.22774999999996,9.976333222222223,1.757523388888889,299.95438333333334,299.9054277777778,299.9619833333333,299.90925,299.7109555555556,299.9200222222222,299.9009,399.84383333333335,400.17365,401.1817722222222,454.92395,454.52253333333334,450.1193944444444,454.8642555555556,0.0,0.0,646.6174156811966,23.500714605706325,4.883661406357367,0.054801442019304314,0.01466377813085668,0.5048117611215593,3.3026070695580874,1.4044721724034133,0.9528722245867455,2.2350149435797255,0.4627742184737152,1.6131629906628897,20.46327852479493,19.464205926798886,16.12390589942998,23.832403349985263,20.31476800053488,32.187093013003626,37.25284557499858,180,23,4,16,6,2374.0,0
56.0,13.81,4107.692138888889,491.7905777777778,400.61354166666666,9.824527444444445,1.7699621666666667,299.96576111111114,300.2123666666667,299.8537,299.89638333333335,299.9299277777778,299.38020555555556,299.90588333333335,399.9327833333333,398.8789527777778,399.6523833333334,400.72672222222224,399.6813888888889,391.9059111111111,400.1797444444445,0.0,0.0,175.97571835600317,39.23056399656261,5.804993083416766,0.057461101220471426,0.01169917386803196,1.0994605362221426,4.950372322585662,1.402770912238423,0.991667760643656,1.0560663490864741,8.900344038729454,1.281358160854679,12.615718665077658,30.55322235450138,16.53563566875256,56.021977117125445,17.254991802821355,74.85121094287202,16.012241576064458,180,17,5,24,6,2560.0,0
57.459999999999994,10.8,4198.149381166667,494.62797222222224,399.65136666666666,10.195349444444444,1.7025672777777778,250.16225,249.99978888888887,250.02963333333335,296.29332306434054,294.60611723009833,300.06291111111113,299.1440222222222,399.4863555555555,347.27179722222223,399.9310111111111,499.69163333333336,500.9364111111111,449.7089388888889,449.5811166666666,0.0,0.0,1567.6924986288952,12.504865014345638,3.8350021192229273,0.05924857944590958,0.009784227263563695,0.42929391479239193,2.439997978115942,1.4088488362252836,0.03357331296632916,0.01218272116174632,5.3004919627949985,3.4150878497819694,20.05046224200392,157.60757803552727,7.5884362589028775,23.44100259775117,15.272907776258554,8.484001318274737,18.031280956615063,180,6,1,25,7,3293.0,0
64.03,6.26,2336.40965883191,535.7867666666667,398.2832333333333,9.9412,1.650357111111111,300.00038333333333,299.53982777777776,299.9163722222222,299.83487222222226,299.8509833333334,299.6015111111111,299.8059333333333,449.6756888888889,450.66125555555556,453.86452499999996,348.8648111111111,349.4047944444444,349.2101888888889,345.9489111111111,0.0,0.0,1182.675157219924,9.147871633518585,4.354574134172027,0.04570690266372608,0.008831041368622427,0.6388960815778755,3.104497443370672,1.798765944352337,0.9211068283475061,1.764258996088083,3.391106513103049,1.5373929324960878,7.256443085124713,14.624930158284196,30.66285630482274,16.33875327719988,12.926770494553473,13.946714880728043,20.144786231536962,180,9,1,23,5,1784.0,0
49.75,23.2,3327.0477755555553,497.21118888888884,380.8472,9.176165999999998,1.6608712777777779,301.5655611111111,300.1691333333334,299.9007222222222,299.95115,299.92415555555556,335.6581444444445,298.7366611111111,397.78158333333334,498.75331111111115,403.8589555555555,398.93046666666663,502.9717277777778,399.4689111111111,400.55951111111114,0.0,0.0,695.205262957251,9.852432118680607,3.3718053643435253,0.04832874826068373,0.008530489827707445,3.7832912334865823,4.383259471367551,2.153217871144784,1.90458257449121,1.6569171635641793,22.814172894611904,35.03132174230645,26.588202785336335,20.506607657123837,54.88268787370448,31.720023573516535,83.50743469867622,64.15157287976386,48.26248751134996,180,19,5,9,9,4410.0,0
57.43999999999999,14.09,4102.9502340555555,570.0797,399.68998888888893,10.027637555555556,1.6966507777777777,249.99157777777776,250.02385555555557,250.01104444444442,295.9566238677539,294.96502270154167,249.72124444444444,250.02173333333332,399.45331111111113,399.25553333333335,399.45744444444443,497.6167444444444,498.39733333333334,500.0496277777778,498.6957722222222,0.0,0.0,853.4178118091725,36.23040738767187,3.548642123700111,0.08087910962680278,0.009370836583995455,0.3298802637246777,2.6305434147555102,1.1781771316657976,0.0353229367041539,0.02117375902587443,5.463059971422427,2.992658267605352,12.090953368939791,13.906875387695425,5.094084467107375,18.532613626050406,28.500596968991523,14.121226169230553,19.003714702315612,180,17,6,23,7,3256.0,0
49.58,22.87,2961.9918830555553,588.1325,399.84195000000005,9.54307088888889,1.7516028888888888,299.79580555555555,300.06042222222226,299.8287111111111,299.9309611111111,299.9075222222222,300.10436111111113,299.3615222222222,400.2359833333333,400.0903722222222,399.8659777777778,397.5806444444445,397.7015,400.91125,398.579,0.0,0.0,704.8085642764092,8.906129466396864,4.1285193677300605,0.008077262413637475,0.0053257732343018555,1.9746092077427428,3.9923095111526,1.5519343968411656,1.2505308000289297,1.8550156676653644,8.015152316265242,3.555318758104324,14.624344300391346,21.42713032972464,18.233756110868036,36.99722500173676,34.51881948646113,67.04293740928479,48.10723378176441,180,14,3,22,6,2509.0,0
46.18999999999999,29.189999999999998,3558.2908888888887,562.2046388888889,400.8784166666667,9.965355055555555,1.6929523888888889,299.4102555555555,299.98619444444444,299.87832777777777,299.9583666666667,299.5479555555555,299.6512777777778,300.0261888888889,497.34665555555557,498.91846666666663,399.6691666666666,499.92221111111115,500.1277444444445,449.6341388888889,448.44253333333336,0.0,0.0,802.0876445413415,17.122080509215145,3.754559808308658,0.019196442364180222,0.007409743312685143,2.452888363456473,3.3972522411456465,1.1602689048020822,1.2874946079714462,1.7899538349795427,4.64989866562888,4.163698665301321,4.68094519458318,13.431922396291608,12.812524150004338,10.933411342703861,9.16103209319065,9.64974771447068,16.588774000778024,180,23,4,7,7,2878.0,0
47.9,28.59,2239.312555555556,440.4634777777778,379.2632710069445,9.989690555555555,1.6925378333333334,299.89219444444444,299.72217222222224,299.8958166666667,299.9229888888889,299.93185,300.11778888888887,300.31985,475.56269444444445,497.61845,501.1295,348.1927611111111,349.06370555555554,369.86103333333335,345.34663333333333,0.0,0.0,1181.4441881490318,53.8746682962159,1.2605699121936134,0.04111522319750032,0.023457531845988474,0.6995546686382514,9.229788117124146,1.7544900572056017,0.5427378432938028,0.8992757114910778,5.543240754878251,6.0665739832434795,3.8718687019996736,17.63013576026225,66.63935710970239,80.50514725865283,19.366942449469935,137.74949260583708,99.63559662467244,180,3,0,21,8,3938.0,0
59.78,9.29,2277.4574444444443,510.92821666666663,401.35898611111105,9.883252444444445,1.7503912777777777,299.9638888888889,299.98732222222225,299.95026666666666,299.9696,299.7523611111111,299.3986,300.2941,540.0668222222223,540.2432333333334,871.7344810177711,350.0777444444444,351.0580111111111,356.16567222222227,349.1872388888889,0.0,0.0,238.5013238307588,103.41615605058007,6.015196400336077,0.06962877454857025,0.06384155765637868,0.4533725214543619,4.351893113801245,1.8004682249039778,0.80716711473592,1.7742541618127496,4.136681620440344,5.0798836175426,151.69532349273675,151.435744078707,0.7058347881141689,40.54668845665889,32.06741107936857,47.27166760977686,61.95387011966277,180,11,2,3,5,1306.0,0
59.78,9.29,1857.7840757777778,510.85771111111114,400.1132055555555,9.441835222222222,1.6946906666666668,300.02680555555554,300.06427777777776,299.9325777777778,299.88514444444445,300.0304,299.69272777777775,300.6737277777778,453.14077222222215,449.90186111111115,573.8561444444445,362.07961666666665,345.7361777777778,362.4958833333333,349.5980638888889,0.0,0.0,559.6078649036276,24.686274478271486,3.2826255627964236,0.005730831765842044,0.03328806812591478,0.43620764802024514,4.537229832857571,1.746622804651426,0.7381779228630919,1.8975657464821059,5.655557412188625,7.841700603419683,18.519884312042826,24.174764618815928,49.42919178269296,59.708532877271075,47.98269246140918,61.141430195197145,69.67752712520812,180,13,2,3,5,1308.0,0
48.81000000000001,25.310000000000002,3682.2864999999997,461.74831666666665,396.83577406349224,9.811601166666666,1.704581388888889,299.8827444444444,299.70936666666665,299.9403388888889,304.38727898064167,298.44487935067167,300.3975388888889,299.8726111111111,494.3578597222222,499.93834444444445,600.451361111111,347.4571888888889,385.07840176767667,350.1743222222222,345.55902777777777,0.0,0.0,548.4378281734754,31.038161533197055,13.419635681716983,0.036660211420787764,0.011900608236737787,0.9358260885574134,3.124841874932767,1.2857994537074267,0.001962484673610238,0.014619706284090393,6.843009872501603,1.2134032735743672,44.68675496806226,12.331712687359367,14.96016240099162,22.89331659380792,98.77719810110766,22.960372340345096,31.74763009045462,180,1,3,10,8,3672.0,0
59.05,11.2,3605.434445,540.9814388888889,400.1186333333334,9.973541611111111,1.77,250.04488333333333,250.08674444444446,250.06414999999998,295.096,306.4,249.9788,250.0986,549.9891611111111,549.9279444444444,549.7069111111111,551.2358222222223,550.6285833333334,551.2265833333333,550.2040833333333,0.0,0.0,570.0665573835029,24.554620249821294,4.295586852806038,0.043465429611279596,0.0,2.0116813981095576,3.531393426778063,1.618014735116945,0.0,0.0,1.716023013313698,1.5221813937752464,15.608235797582381,9.905673006875194,13.808295926840858,20.269649326067007,15.451986542144374,25.393357059338484,28.27832143687987,180,22,6,12,3,69.0,0
55.3,15.260000000000002,1591.1643483333335,448.0153,398.87507222222223,9.678590722222223,1.743571,249.86251666666664,250.0269222222222,250.03498333333332,295.096,306.4,250.04871666666668,249.88792222222222,602.1350944444445,598.5583777777778,598.8812333333334,445.64587222222224,449.8573388888889,450.8302,452.20599444444446,0.0,0.0,409.14744415750187,5.369587372828954,3.723777074468819,0.013276434010454604,0.004758088213184675,0.42658223741476,3.0357856944849533,1.1722652642308504,0.0,0.0,0.22882417498060803,0.9495931377616194,10.694350264247703,7.14880946821495,5.765984695801985,13.693728092748072,7.7215040231549885,25.78831937921591,14.66421738317734,180,22,5,8,4,717.0,0
64.03,6.26,3103.875175,421.67067222222227,399.14542222222224,10.226112777777777,1.6029705555555556,299.97403888888886,299.1022777777778,299.91967222222223,299.93465555555554,299.76275,299.86885555555557,299.84684444444446,449.71495555555555,450.0468833333333,449.78486111111107,453.27722777777774,450.13539444444444,400.4086111111111,395.46680555555554,0.0,0.0,953.4482577511636,15.566792875587899,4.265857953247459,0.005428423451872338,0.013581878070193017,3.395129428663424,4.041777522954692,1.1824978310083714,1.1303779865465877,1.1546198021426826,4.25613321001094,1.644539266185114,12.018382645311968,14.949587447401345,10.459703207901098,39.02963732043619,34.35227968603753,62.60651373817875,55.883374819658236,180,15,5,27,5,1886.0,0
64.03,6.26,2446.869455277778,387.76365555555554,398.5705111111111,9.979625777777779,1.609097888888889,299.9088277777778,250.10046111111112,300.0912111111111,299.9143888888889,300.0005111111111,299.25659444444443,299.9891388888889,628.1601805555556,620.2214694444444,645.0495611111111,496.48706111111113,501.70142222222216,500.2214944444445,498.7864666666667,0.0,0.0,826.2021149808514,44.891766753345784,5.953435129565765,0.019861130463393797,0.03186675651232264,1.4548801967880922,2.4216911110578274,1.6276653354793162,1.0027174654069284,1.812553893417584,6.137131634292663,1.432969623481599,70.13244973227383,79.36343351610286,96.3084828936502,55.129971293416546,28.788248932884564,8.466009728777019,58.058301658074704,180,16,6,4,6,2079.0,0
53.93999999999999,17.42,4175.329044444445,483.56184444444443,416.735528780865,10.100500499999999,1.5943721666666666,250.01391111111113,249.74965555555556,250.09391666666667,299.9721666666667,300.02646111111113,298.9840222222222,299.6675,449.16909444444445,449.1906722222222,449.0319277777778,353.26550555555554,349.95237222222227,350.5432833333333,351.49656111111113,0.0,0.0,634.6344503526374,19.31851736455705,1.1466481911775557,0.14476432680308385,0.03282845517526543,0.34010469448374775,2.844636620656544,1.1442969742500306,0.7032112176769255,1.7923861698364567,4.8115734085819435,7.023837613204529,36.88200545398456,23.728649365465966,7.045746330651934,34.94153916480389,26.062270650422896,46.7299714600663,35.08349756448717,180,4,4,5,5,1347.0,1
50.92,21.67,2456.329833333333,544.9545666666667,399.6991333333333,9.799857166666667,1.7425561111111112,250.05905,250.11031111111112,250.07777222222225,295.096,306.4,250.7811722222222,250.2011111111111,799.5076222222223,799.5367111111111,800.2398,401.39300000000003,401.7557555555556,409.02018333333336,399.50512222222227,0.0,0.0,65.23140157653334,5.733715710214056,3.5982674926815643,0.0845726355748849,0.005530763197174014,0.5710898866300504,3.054238247071844,0.9095891980605262,0.0,0.0,3.441085598777986,1.4819325291617207,7.043845937456132,6.144950840133266,8.04313191100195,35.71323756053986,40.63105370917699,31.665465205887585,43.71076367779651,180,9,1,4,4,608.0,0
45.38,30.9,755.8331937160933,400.9435005546317,403.61774657534335,9.973700777777777,1.5203314081633332,298.0846833333334,297.1560651416122,299.06151666666665,299.67608359946774,299.7775558585856,298.7687844877344,298.5636111111111,794.8569250325955,412.5742746105467,884.7854755661511,443.49986666666666,660.7977553342828,650.4030091463417,247.94434887005667,0.0,0.0,9.588468070541992,5.892772435716644,0.5502142242891916,0.013383162159783132,1.625981960111677e-05,10.011871094120135,15.049121151110114,5.499895234835553,1.4390596212255409,1.681149071321015,14.05770396272161,10.12184644902571,6.884626347277403,146.0423928314871,0.01226248274857428,98.0246516616214,2.3950714749411857,0.2480807658324985,115.5692642682689,180,11,1,25,4,1114.0,0
64.03,6.26,3205.25172777778,551.4298444444445,414.2554682377067,9.918194722222221,1.6551075555555554,250.16412777777776,250.55321111111112,250.04219444444445,299.8960777777778,299.9662055555556,299.9788611111111,299.81389444444443,450.5590555555556,449.9568888888889,450.4993833333333,353.27352777777776,350.8307,350.5577055555556,350.34795555555553,0.0,0.0,1179.2836449681577,13.301248930425203,0.8955771222298382,0.04654329316084276,0.014519654174877088,0.5623826300320213,2.5951162743997283,0.8972065047642982,0.5835148713286898,0.6203933402574555,0.686498933914263,1.168853576502391,10.51346517446514,13.668868792051567,14.359676558673693,45.10504541896355,33.42898915311212,15.369005159626811,41.461900634708826,180,18,6,14,5,1577.0,0
56.76,13.34,4108.541722222222,500.8394166666667,399.7459083333333,10.142452222222222,1.69817825,299.75705555555555,299.8907111111111,300.0381555555556,299.8965611111111,300.4293222222222,299.78633888888885,298.58594999999997,451.59098333333327,255.56754569892445,450.3730722222223,351.26470555555557,349.94297777777774,349.93465555555554,352.04185555555557,0.0,0.0,941.1866837088817,25.17993774766722,6.170400238816117,0.03144314526173619,0.016856440406785137,0.5038205999297483,3.8427725862814888,1.9789203280302532,1.1087725403640876,2.6568961876084543,4.663783743037506,5.059149834458391,16.661458626447843,101.2963593430829,20.81412026993817,27.28104967182597,16.473376868604134,15.074380714135204,34.248455577526435,180,1,0,17,7,3096.0,0
64.03,6.26,4626.993555555556,412.8755555555556,400.57517222222225,10.170111666666667,1.6544977777777776,299.8637777777778,299.9911055555555,299.9403888888889,299.8103222222222,299.6629388888889,299.94300555555554,300.09665,399.76772222222223,395.46177777777774,400.0862388888889,404.4147722222222,407.34214444444444,402.81429444444444,409.67997222222226,0.0,0.0,282.0955152812662,4.852313770222594,3.7712785951931154,0.05988541027569804,0.006017908510396744,0.4490443625146352,3.1333124281168283,1.5770616361832508,0.9015638613946404,2.290595779277341,1.2835785458250994,1.5497192737718701,9.261475922128879,41.33870688518821,5.174503362496499,23.269636025380244,24.711291726011112,17.311276468981855,29.35415749002563,180,5,4,9,6,2188.0,0
64.03,6.26,3596.5003833333335,471.9690888888889,401.19095,9.613311666666666,1.693840111111111,250.05036666666666,249.81044444444444,250.0773888888889,299.9016611111111,299.97595,299.9781222222222,299.81930555555556,449.92684444444444,448.93761111111115,450.71715,349.6723333333333,351.7909722222222,350.0269944444444,350.88500555555555,0.0,0.0,574.4032608083949,24.111727446131802,4.417455766332018,0.050136778355704424,0.0354141285677044,0.5686928081134842,3.016083706512699,1.252259248934983,0.772277426863691,0.962039813654064,1.673425361531639,1.136731675058042,9.017313225014687,12.023997256592473,12.048401774359476,23.824908772589726,14.51746450062841,21.663835302564422,20.90276314629168,180,10,6,14,5,1569.0,0
60.24,8.87,3544.438694444444,537.6639888888889,400.47746666666666,9.281002833333334,1.7631885555555555,250.01936666666666,249.91605555555554,250.09303333333332,295.096,306.4,250.1614277777778,250.02500555555554,607.4834879954523,444.8160194444444,449.9074555555556,445.65215,447.7958777777778,448.06935833333335,453.39626111111113,0.0,0.0,392.5737342155416,45.60445257367212,3.474917935721636,0.07168100849732921,0.004091256818879216,0.979416940497417,2.6585799023000187,1.3111571305953793,0.0,0.0,0.5778745733822601,0.900247222200794,215.2015936704381,33.1851169838568,10.821545421735813,54.492486408908256,46.314657212695714,41.41689824262139,44.0319400486566,180,9,1,14,3,104.0,0
59.83,7.56,3682.4970555555556,614.6638194444445,417.21471908537495,9.296099944444444,1.7135819444444444,299.8045833333333,299.3318388888889,299.83228333333335,304.5272956272728,304.5265979949333,349.54055555555556,304.71029583333336,399.6350777777778,437.2373305555556,399.1427166666667,349.0498055555555,351.1609277777778,356.7766388888889,350.22923888888886,0.0,0.0,771.5786435037278,42.016646793025956,0.9770918556614334,0.008421408268168406,0.007725220248368545,0.8511407369916367,13.17499196886278,1.8468540316350541,0.05273335121530758,0.010223845998592435,9.727487126249923,36.9689411574128,11.227879470543929,77.91003493827107,6.612703432094406,40.766461982192254,14.049784005469247,112.14516544623774,31.656310793753427,180,2,4,8,9,4369.0,0
